u,i,label,ts
455,4,2,13
198,443,2,13
443,198,2,13
64,492,1,13
484,280,2,13
280,484,1,13
280,495,1,13
495,280,1,13
280,443,2,13
443,280,2,13
476,425,1,13
425,476,1,13
427,163,1,13
476,401,1,13
163,164,1,13
163,427,1,13
425,181,1,13
462,496,1,13
7,383,1,13
383,7,1,13
383,497,1,13
497,383,1,13
202,447,5,13
111,499,10,13
499,111,10,13
111,104,4,13
36,500,1,13
198,499,1,13
499,198,2,13
447,202,5,13
104,499,4,13
104,111,4,13
104,296,5,13
104,64,5,13
144,484,1,13
484,144,1,13
104,462,2,13
500,36,1,13
500,274,1,13
494,476,1,13
476,494,1,13
35,458,1,13
458,35,1,13
443,501,2,13
501,443,2,13
490,21,8,13
490,104,1,13
476,472,1,13
494,472,-10,13
427,463,-10,13
399,472,-6,13
425,472,-10,13
280,502,1,13
502,280,1,13
64,288,1,13
64,491,2,13
491,64,2,13
288,64,1,13
163,318,1,13
318,163,1,13
64,503,1,13
427,503,1,13
503,64,1,13
503,427,1,13
29,270,1,13
270,29,1,13
359,504,1,13
1,505,1,13
505,1,1,13
156,25,1,13
491,411,1,13
411,491,1,13
7,472,-1,13
21,506,1,13
455,15,2,13
15,455,1,13
506,21,1,13
455,198,1,13
4,455,2,13
7,498,2,13
498,7,2,13
171,384,2,13
384,171,2,13
416,384,1,13
384,416,2,13
384,396,2,13
396,384,2,13
261,507,1,13
507,261,1,13
478,490,4,13
331,508,1,13
508,331,1,13
35,472,-1,13
481,472,-3,13
387,270,1,13
444,472,-1,13
270,387,1,13
1,421,2,13
421,1,2,13
141,497,1,13
455,2,1,13
2,455,1,13
1,80,2,13
401,2,5,13
2,401,2,13
497,141,1,13
64,441,1,13
441,64,1,13
141,37,2,13
37,141,2,13
215,441,1,13
493,488,1,13
441,215,1,13
488,493,1,13
490,478,3,13
178,399,2,13
399,178,2,13
159,7,4,13
1,29,4,13
509,423,1,13
509,510,1,13
1,511,1,13
511,1,1,13
510,512,1,13
512,510,1,13
509,512,1,13
512,509,1,13
512,513,1,13
513,512,1,13
7,386,2,13
509,513,1,13
386,7,2,13
513,509,1,13
510,509,1,13
491,514,1,13
514,491,1,13
171,310,-10,13
484,310,-10,13
353,310,-10,13
178,57,1,13
441,462,3,13
462,441,3,13
178,515,1,13
515,178,1,13
29,476,1,13
476,29,1,13
1,494,1,13
494,1,1,13
394,516,1,13
516,394,1,13
476,517,1,13
517,476,1,13
394,494,5,13
494,394,5,13
257,224,5,13
257,320,3,13
257,328,4,13
257,217,5,13
257,422,5,13
257,218,5,13
257,342,4,13
257,408,4,13
64,518,1,13
518,64,1,13
257,351,4,13
257,337,5,13
257,348,3,13
257,519,4,13
519,60,4,13
484,520,1,13
520,484,10,13
257,381,4,13
266,475,3,13
228,521,1,13
521,228,1,13
257,362,4,13
144,202,8,13
202,144,8,13
383,203,1,13
203,383,1,13
521,522,1,13
203,399,1,13
522,521,1,13
29,523,1,13
408,405,2,13
405,408,3,13
359,219,2,13
408,171,1,13
171,408,1,13
186,476,1,13
491,452,1,13
452,491,1,13
359,524,1,13
524,359,1,13
283,518,1,13
518,283,1,13
7,494,4,13
494,7,4,13
150,198,1,13
257,377,4,13
198,150,1,13
383,517,1,13
7,222,3,13
517,383,1,13
257,346,4,13
491,167,1,13
167,491,1,13
257,364,4,13
257,331,5,13
257,413,5,13
372,525,1,13
525,372,1,13
521,256,1,13
256,521,1,13
257,361,4,13
150,520,1,13
270,396,1,13
396,270,1,13
396,526,1,13
526,396,1,13
23,527,2,13
527,23,2,13
514,219,1,13
526,144,1,13
484,472,-10,13
412,472,-10,13
300,529,10,13
529,300,10,13
476,186,1,13
476,530,1,13
530,476,1,13
215,202,6,13
202,215,6,13
298,531,1,13
256,515,1,13
515,256,1,13
488,532,1,13
532,488,1,13
530,166,1,13
166,530,1,13
166,256,1,13
166,532,1,13
256,166,2,13
532,166,2,13
514,533,1,13
533,514,1,13
491,512,-10,13
495,532,1,13
532,495,1,13
491,534,1,13
384,534,1,13
534,384,1,13
1,534,5,13
530,484,1,13
530,518,1,13
518,530,1,13
484,530,1,13
219,514,2,13
405,171,1,13
171,405,1,13
491,171,1,13
171,491,1,13
447,535,2,13
4,352,2,13
427,517,1,13
517,427,1,13
534,536,1,13
144,526,1,13
536,534,5,13
534,523,1,13
389,523,1,13
523,389,1,13
427,25,-1,13
1,537,1,13
536,523,1,13
523,536,1,13
526,484,1,13
484,526,2,13
64,487,1,13
7,538,1,13
531,298,1,13
383,64,2,13
64,477,1,13
64,383,1,13
501,534,1,13
534,501,1,13
491,427,1,13
427,491,1,13
538,64,1,13
538,7,1,13
514,538,1,13
538,514,1,13
257,254,5,13
257,278,5,13
257,234,5,13
257,228,5,13
257,229,5,13
257,276,4,13
520,150,1,13
399,539,1,13
257,425,6,13
257,365,4,13
257,360,4,13
77,60,4,13
21,77,5,13
77,21,5,13
521,29,2,13
535,212,1,13
375,540,1,13
475,266,3,13
475,459,1,13
64,541,1,13
541,64,1,13
270,416,2,13
416,270,2,13
488,508,1,13
508,488,1,13
532,152,1,13
257,256,5,13
273,465,1,13
465,273,1,13
164,478,1,13
384,476,1,13
476,384,1,13
441,539,1,13
539,399,1,13
539,441,1,13
419,520,1,13
520,419,2,13
520,539,1,13
480,542,3,13
257,335,5,13
491,543,1,13
543,491,1,13
198,544,1,13
544,198,1,13
523,545,1,13
203,7,3,13
7,203,3,13
520,546,1,13
542,480,3,13
542,547,2,13
547,542,3,13
7,120,5,13
530,387,1,13
405,548,1,13
548,405,1,13
446,309,2,13
446,522,2,13
309,446,2,13
520,549,1,13
549,520,1,13
387,530,1,13
548,7,2,13
257,426,4,13
535,447,6,13
202,550,1,13
550,202,1,13
550,462,1,13
550,134,1,13
480,7,2,13
7,480,1,13
7,547,2,13
547,7,2,13
547,394,2,13
257,406,3,13
394,547,1,13
37,77,1,13
77,37,1,13
496,62,1,13
464,552,1,13
552,464,2,13
7,322,4,13
322,7,4,13
254,553,2,13
396,520,1,13
520,396,1,13
215,198,2,13
198,215,1,13
378,198,1,13
257,273,6,13
198,378,1,13
502,526,3,13
526,502,3,13
198,224,1,13
224,198,1,13
171,198,2,13
198,171,2,13
554,502,2,13
350,64,2,13
64,350,1,13
554,547,2,13
547,554,2,13
350,520,1,13
520,350,1,13
520,555,1,13
555,520,1,13
257,441,4,13
520,556,1,13
556,520,1,13
386,198,1,13
198,501,1,13
198,386,1,13
501,198,1,13
394,557,1,13
557,394,2,13
202,488,1,13
488,202,1,13
88,558,2,13
476,520,1,13
520,476,1,13
198,394,1,13
394,198,1,13
468,437,1,13
198,559,1,13
559,198,1,13
394,560,1,13
560,394,1,13
468,295,1,13
468,561,2,13
561,468,2,13
200,533,1,13
533,424,1,13
295,468,3,13
257,246,5,13
539,520,1,13
424,533,1,13
491,249,1,13
468,144,1,13
144,468,1,13
249,491,3,13
558,88,2,13
558,443,2,13
530,200,1,13
200,530,1,13
530,262,2,13
262,530,2,13
547,262,2,13
262,547,2,13
533,200,1,13
520,262,1,13
262,520,1,13
262,562,1,13
562,262,1,13
198,262,1,13
262,198,1,13
159,288,1,13
288,159,1,13
480,495,2,13
495,480,1,13
479,353,1,13
1,563,1,13
563,564,1,13
564,563,1,13
565,566,1,13
566,565,1,13
64,551,1,13
550,469,1,13
469,550,1,13
1,567,1,13
567,1,1,13
64,488,1,13
1,569,1,13
569,1,1,13
488,64,1,13
249,198,1,13
198,249,1,13
563,570,1,13
570,563,1,13
571,570,10,13
570,571,10,13
415,572,1,13
198,399,2,13
399,198,2,13
283,508,1,13
508,283,1,13
167,64,1,13
64,167,1,13
144,393,1,13
393,144,1,13
186,269,2,13
269,186,2,13
350,547,2,13
547,350,2,13
163,408,1,13
573,570,1,13
573,571,1,13
570,573,1,13
496,499,1,13
159,273,1,13
273,159,1,13
443,575,2,13
575,443,4,13
462,474,2,13
462,577,1,13
474,462,2,13
405,578,2,13
578,222,1,13
578,405,2,13
578,443,1,13
443,578,1,13
1,215,1,13
215,1,1,13
488,562,1,13
562,488,1,13
480,159,1,13
159,480,1,13
230,198,5,13
528,35,3,13
159,580,1,13
580,159,2,13
159,581,1,13
581,159,10,13
361,508,1,13
508,361,1,13
144,283,1,13
7,68,3,13
68,7,2,13
7,88,5,13
396,283,1,13
283,396,1,13
273,582,1,13
581,583,1,13
7,584,1,13
584,7,1,13
480,357,1,13
488,480,1,13
480,488,1,13
202,480,1,13
480,202,2,13
585,159,1,13
399,542,1,13
387,198,1,13
542,399,2,13
198,387,1,13
198,586,1,13
533,587,1,13
587,533,1,13
405,589,1,13
589,405,1,13
224,590,1,13
590,224,1,13
530,533,2,13
383,268,2,13
13,518,1,13
518,13,1,13
222,578,1,13
222,372,1,13
372,222,1,13
501,592,1,13
222,276,1,13
276,222,1,13
163,476,1,13
476,163,1,13
7,551,2,13
1,579,1,13
159,585,2,13
202,219,3,13
443,558,2,13
219,558,2,13
219,202,3,13
257,343,4,13
171,7,4,13
7,171,4,13
13,594,1,13
594,13,1,13
427,595,1,13
595,427,1,13
202,594,-1,13
384,596,1,13
596,384,1,13
497,597,1,13
597,497,1,13
588,587,10,13
563,598,1,13
598,563,1,13
598,564,1,13
598,599,1,13
599,598,1,13
587,588,5,13
468,495,1,13
495,468,1,13
159,600,1,13
600,159,1,13
159,601,1,13
601,159,1,13
159,602,1,13
602,159,10,13
484,603,2,13
603,484,2,13
564,604,1,13
604,564,1,13
64,591,1,13
591,64,1,13
64,538,2,13
577,462,1,13
64,520,2,13
64,605,1,13
605,64,1,13
64,272,1,13
272,64,1,13
159,606,1,13
605,13,1,13
13,605,1,13
235,607,4,13
607,235,4,13
13,159,1,13
159,13,1,13
586,198,1,13
198,608,1,13
598,609,1,13
608,198,1,13
270,610,1,13
610,270,1,13
159,611,1,13
546,64,1,13
611,159,1,13
113,550,2,13
550,113,1,13
13,612,1,13
612,13,1,13
613,298,5,13
550,298,1,13
298,613,5,13
520,64,3,13
520,198,2,13
583,567,1,13
198,520,2,13
268,200,2,13
567,583,1,13
598,614,1,13
614,598,1,13
304,615,1,13
615,304,1,13
502,554,2,13
298,617,1,13
617,298,1,13
405,617,1,13
617,405,1,13
462,550,1,13
304,557,4,13
21,618,1,13
618,21,1,13
484,1,5,13
13,619,1,13
619,620,1,13
619,13,1,13
620,619,1,13
462,621,1,13
621,462,1,13
159,622,1,13
622,159,1,13
13,620,1,13
484,7,2,13
620,13,1,13
7,484,2,13
13,96,1,13
96,13,1,13
346,374,1,13
200,623,10,13
202,427,4,13
609,598,1,13
427,202,4,13
374,346,1,13
592,586,1,13
586,592,1,13
616,7,1,13
7,616,1,13
593,13,1,13
13,593,2,13
113,244,1,13
113,219,1,13
33,624,1,13
624,33,1,13
270,625,1,13
468,626,1,13
484,304,10,13
113,295,1,13
304,484,2,13
159,378,1,13
571,573,1,13
295,113,3,13
416,276,1,13
276,416,1,13
566,533,1,13
533,566,1,13
564,598,2,13
628,605,8,13
605,628,2,13
578,628,1,13
628,578,1,13
304,4,3,13
4,304,5,13
222,295,1,13
488,537,1,13
405,7,2,13
7,405,2,13
295,222,3,13
222,629,1,13
629,222,1,13
623,200,10,13
495,630,1,13
630,495,1,13
623,550,1,13
550,623,1,13
523,631,2,13
631,523,2,13
627,346,1,13
257,240,5,13
257,261,5,13
143,396,1,13
396,143,1,13
537,488,1,13
514,632,1,13
632,514,1,13
113,7,8,13
537,202,1,13
446,592,2,13
616,633,1,13
592,446,2,13
633,616,1,13
633,634,1,13
616,592,1,13
592,616,1,13
502,295,4,13
295,502,5,13
257,277,5,13
257,266,5,13
7,113,5,13
632,159,2,13
159,632,1,13
395,342,10,13
588,635,2,13
342,495,2,13
495,342,2,13
88,36,3,13
200,268,2,13
635,636,1,13
636,635,10,13
214,342,2,13
300,268,3,13
64,472,-10,13
637,587,2,13
377,386,1,13
202,638,2,13
638,202,2,13
468,639,1,13
639,468,1,13
523,586,1,13
586,523,1,13
257,333,5,13
36,88,3,13
610,578,1,13
578,610,1,13
256,630,1,13
630,256,1,13
257,251,5,13
257,344,5,13
606,642,1,13
606,159,1,13
257,204,4,13
7,643,3,13
643,7,3,13
64,643,1,13
643,64,3,13
159,644,1,13
207,630,1,13
630,207,1,13
521,630,1,13
647,648,1,13
648,647,1,13
2,632,1,13
632,2,1,13
228,647,1,13
647,228,1,13
632,647,2,13
647,632,1,13
644,159,3,13
502,649,1,13
144,632,1,13
632,144,1,13
446,119,2,13
143,202,1,13
202,143,1,13
650,651,10,13
651,650,10,13
610,495,1,13
495,610,1,13
159,276,1,13
276,159,1,13
651,647,1,13
647,651,1,13
628,650,1,13
650,628,1,13
592,495,1,13
495,592,1,13
462,652,2,13
652,462,2,13
402,647,1,13
57,537,2,13
177,647,3,13
647,402,1,13
325,594,1,13
594,325,1,13
647,177,1,13
353,594,-10,13
171,325,1,13
325,171,1,13
649,502,1,13
325,653,1,13
653,325,1,13
29,256,1,13
256,29,1,13
272,630,2,13
606,654,1,13
654,606,4,13
7,655,4,13
655,7,1,13
29,656,1,13
656,29,1,13
7,656,1,13
656,7,1,13
2,658,1,13
658,2,1,13
630,272,1,13
582,632,1,13
632,582,1,13
236,402,1,13
402,236,1,13
632,402,1,13
402,632,1,13
632,390,2,13
374,28,1,13
436,660,1,13
144,661,1,13
661,144,5,13
660,436,1,13
661,523,2,13
661,662,1,13
662,661,1,13
159,663,1,13
635,164,2,13
164,635,1,13
606,664,1,13
570,574,3,13
574,570,3,13
664,606,1,13
635,659,1,13
390,632,2,13
663,159,2,13
659,635,2,13
257,321,5,13
650,664,2,13
664,650,1,13
606,665,1,13
665,606,1,13
101,454,1,13
256,664,1,13
2,516,1,13
664,256,2,13
647,256,1,13
256,647,1,13
202,493,1,13
516,2,1,13
493,202,1,13
651,2,2,13
295,666,3,13
666,295,2,13
256,295,1,13
295,256,3,13
295,667,3,13
667,295,1,13
563,1,1,13
266,668,1,13
564,570,3,13
570,564,3,13
436,266,1,13
266,436,1,13
184,436,1,13
654,266,2,13
266,654,2,13
222,266,1,13
266,222,1,13
1,61,5,13
93,61,3,13
222,523,1,13
436,184,1,13
399,651,1,13
651,399,2,13
266,653,1,13
653,266,1,13
319,670,1,13
319,671,1,13
670,319,1,13
653,672,1,13
672,653,5,13
653,144,1,13
144,653,1,13
668,266,7,13
216,436,1,13
632,592,1,13
592,632,1,13
592,295,1,13
295,592,3,13
632,561,1,13
561,632,1,13
266,1,2,13
1,266,1,13
642,667,1,13
667,642,1,13
295,350,3,13
350,295,2,13
436,216,1,13
399,647,1,13
647,399,1,13
632,171,1,13
171,632,1,13
630,266,1,13
266,630,1,13
342,214,2,13
109,61,1,13
4,540,1,13
4,7,7,13
630,276,1,13
276,630,1,13
266,674,1,13
632,502,1,13
502,632,2,13
674,266,1,13
427,658,1,13
7,579,4,13
647,674,1,14
674,647,1,14
2,651,2,14
462,675,1,14
675,462,1,14
495,319,1,14
632,419,1,14
419,632,1,14
419,7,3,14
7,419,3,14
1,21,6,14
561,647,1,14
647,561,1,14
630,647,1,14
647,630,1,14
630,1,2,14
1,630,2,14
523,676,1,14
446,544,2,14
1,677,1,14
677,1,1,14
346,678,1,14
346,627,1,14
544,446,2,14
671,319,1,14
416,468,2,14
468,416,2,14
627,679,1,14
26,680,1,14
680,26,1,14
678,346,1,14
654,681,1,14
681,654,1,14
654,650,1,14
650,654,1,14
676,523,1,14
634,633,1,14
650,7,3,14
7,650,2,14
427,682,3,14
654,325,1,14
325,654,1,14
243,680,1,14
680,243,1,14
633,630,1,14
630,633,1,14
680,144,1,14
144,680,1,14
570,669,2,14
304,64,4,14
585,684,1,14
113,680,4,14
684,585,1,14
670,522,2,14
522,670,2,14
266,77,2,14
680,113,1,14
677,685,1,14
685,677,1,14
266,7,4,14
243,7,7,14
679,627,1,14
650,23,1,14
23,686,2,14
686,23,2,14
647,687,1,14
687,647,1,14
630,521,1,14
29,411,1,14
427,630,1,14
630,427,1,14
650,686,1,14
405,667,1,14
667,405,2,14
298,688,1,14
688,298,1,14
495,687,3,14
686,650,1,14
630,689,1,14
689,630,2,14
496,462,1,14
319,690,1,14
4,319,5,14
690,319,1,14
319,4,5,14
647,350,1,14
350,647,1,14
7,193,3,14
523,691,1,14
691,523,10,14
243,692,1,14
680,693,1,14
693,680,1,14
577,651,1,14
651,577,1,14
378,159,2,14
144,667,1,14
667,144,2,14
171,550,1,14
550,171,1,14
630,650,2,14
650,630,2,14
394,214,5,14
214,394,5,14
464,694,3,14
658,427,1,14
644,634,1,14
634,644,1,14
36,678,1,14
678,36,1,14
1,695,1,14
695,696,1,14
630,418,1,14
691,418,2,14
634,418,1,14
696,695,1,14
418,630,1,14
418,691,1,14
418,634,1,14
304,680,1,14
680,304,1,14
396,630,2,14
630,396,2,14
683,570,3,14
570,683,3,14
351,7,3,14
7,351,3,14
570,646,2,14
646,570,2,14
698,626,1,14
616,399,1,14
630,399,1,14
361,7,2,14
7,361,2,14
386,630,1,14
630,386,2,14
144,697,2,14
522,57,1,14
57,522,1,14
559,699,1,14
699,559,1,14
567,687,1,14
687,567,1,14
171,700,2,14
700,171,2,14
7,666,2,14
697,144,3,14
304,701,1,14
701,304,1,14
701,523,1,14
198,702,1,14
701,399,1,14
399,701,1,14
399,630,1,14
702,198,1,14
202,697,4,14
697,202,4,14
177,325,1,14
523,702,1,14
702,523,1,14
325,177,1,14
620,7,2,14
7,620,1,14
452,523,1,14
659,75,1,14
548,703,1,14
703,548,1,14
703,608,1,14
416,691,1,14
691,416,1,14
691,585,1,14
585,691,1,14
641,571,1,14
642,634,1,14
202,634,1,14
634,642,1,14
634,202,1,14
598,641,2,14
634,705,1,14
705,634,2,14
29,135,1,14
135,29,1,14
642,706,1,14
701,634,1,14
634,701,1,14
706,642,1,14
691,113,1,14
113,691,1,14
585,523,1,14
523,585,1,14
647,585,1,14
585,647,1,14
571,641,1,14
171,521,2,14
521,171,2,14
644,243,1,14
243,644,1,14
577,708,1,14
570,707,1,14
707,570,1,14
708,577,1,14
171,390,2,14
697,57,1,14
202,704,2,14
7,639,4,14
639,7,4,14
26,626,2,14
704,202,2,14
390,171,2,14
666,7,3,14
142,7,4,14
270,521,1,14
202,64,1,14
64,202,1,14
687,304,1,14
626,26,2,14
626,698,2,14
709,7,1,14
709,417,1,14
709,710,1,14
469,711,1,14
711,469,1,14
45,4,5,14
417,709,2,14
654,687,1,14
687,654,1,14
28,374,1,14
322,484,1,14
104,712,4,14
4,45,6,14
537,407,1,14
256,321,2,14
321,256,2,14
460,449,1,14
579,7,6,14
427,523,2,14
523,427,2,14
523,714,2,14
641,598,5,14
647,714,1,14
7,709,3,14
436,318,1,14
710,709,1,14
561,390,2,14
678,717,9,14
1,672,-5,14
718,672,-10,14
597,719,1,14
719,597,1,14
184,720,10,14
64,721,1,14
721,64,10,14
651,718,2,14
720,184,10,14
718,651,2,14
7,153,2,14
685,722,1,14
722,685,1,14
390,561,2,14
717,678,9,14
722,723,1,14
723,722,1,14
36,202,3,14
202,36,3,14
647,724,1,14
724,647,1,14
502,480,2,14
7,725,3,14
725,7,2,14
386,718,2,14
64,725,1,14
480,502,2,14
718,386,2,14
550,726,1,14
726,550,1,14
144,720,1,14
720,144,1,14
537,727,1,14
159,640,2,14
727,537,1,14
727,728,1,14
728,727,1,14
728,387,1,14
630,387,1,14
387,728,1,14
387,630,1,14
469,592,1,14
592,469,1,14
284,257,4,14
691,548,2,14
353,730,5,14
363,523,6,14
523,363,6,14
729,523,4,14
523,729,4,14
715,707,3,14
469,731,1,14
731,469,2,14
141,186,1,14
186,141,1,14
4,538,2,14
325,104,5,14
393,732,1,14
652,216,1,14
216,652,1,14
214,495,2,14
495,214,2,14
7,733,2,14
733,7,3,14
432,214,1,14
214,432,1,14
325,19,1,14
630,484,1,14
484,630,2,14
732,734,1,14
658,643,1,14
523,654,6,14
654,523,6,14
523,222,1,14
608,703,1,14
707,571,2,14
571,707,2,14
680,735,1,14
735,680,1,14
412,592,1,14
592,412,1,14
537,736,1,14
736,537,1,14
378,676,1,14
676,378,1,14
654,171,1,14
171,654,1,14
491,13,3,14
13,491,3,14
278,737,1,14
737,278,1,14
654,738,1,14
738,654,1,14
705,104,7,14
278,60,4,14
104,705,4,14
346,644,1,14
644,346,1,14
673,598,1,14
598,673,1,14
716,598,1,14
598,716,1,14
734,739,1,14
564,740,1,14
740,564,1,14
13,741,1,14
642,741,1,14
678,644,1,14
644,678,1,14
13,742,1,14
742,13,1,14
741,13,1,14
741,642,1,14
714,647,1,14
13,647,2,14
378,644,1,14
644,378,1,14
633,742,1,14
742,743,1,14
743,742,1,14
742,633,1,14
387,35,1,14
13,744,1,14
744,13,1,14
144,743,1,14
743,144,2,14
35,387,1,14
167,2,8,14
167,245,8,14
167,223,8,14
167,39,8,14
633,745,1,14
745,633,1,14
39,167,8,14
39,223,8,14
39,245,8,14
39,1,8,14
35,390,2,14
687,746,1,14
746,687,1,14
687,744,1,14
732,540,5,14
540,732,5,14
732,747,2,14
747,732,10,14
732,748,4,14
748,732,4,14
732,749,7,14
749,732,7,14
452,163,1,14
163,452,1,14
610,452,1,14
452,610,1,14
687,750,1,14
452,714,1,14
13,751,1,14
751,13,1,14
576,507,2,14
700,752,1,14
752,700,1,14
202,753,2,14
753,202,2,14
361,202,1,14
202,361,1,14
405,714,1,14
714,405,1,14
630,308,1,14
308,630,1,14
308,13,1,14
678,754,2,14
688,45,4,14
268,62,7,14
688,523,2,14
523,688,2,14
734,732,2,14
644,692,1,14
739,734,3,14
754,678,2,14
734,755,2,14
459,756,1,14
647,757,1,14
390,35,2,14
757,647,1,14
390,219,1,14
270,681,1,14
681,270,1,14
634,484,1,14
634,64,1,14
484,634,1,14
507,576,2,14
2,758,1,14
758,2,1,14
202,759,1,14
759,202,1,14
270,452,1,14
452,270,1,14
309,257,2,14
452,744,1,14
744,452,1,14
2,744,1,14
744,2,1,14
570,761,1,14
761,570,1,14
634,763,1,14
763,634,1,14
570,657,2,14
657,570,2,14
647,764,1,14
13,634,1,14
634,13,1,14
764,647,1,14
13,765,1,14
765,13,1,14
766,412,1,14
427,449,2,14
647,144,1,14
412,766,-10,14
416,634,1,14
634,416,1,14
7,358,3,14
261,576,1,14
576,261,1,14
132,767,5,14
767,132,5,14
7,621,2,14
621,7,2,14
452,751,1,14
751,452,1,14
193,7,6,14
228,57,6,14
230,768,3,14
768,230,3,14
634,523,2,14
523,634,2,14
630,523,4,14
523,630,4,14
523,769,1,14
769,523,1,14
64,770,10,14
770,64,10,14
425,353,1,14
144,647,1,14
249,764,1,14
764,249,1,14
475,466,3,14
466,475,3,14
592,501,2,14
249,772,2,14
772,249,2,14
592,605,1,14
135,773,1,14
773,135,1,14
249,774,1,14
729,207,1,14
1,773,1,14
773,1,1,14
1,647,2,14
647,1,2,14
774,249,1,14
207,729,1,14
775,776,1,14
776,775,1,14
605,592,1,14
249,777,1,14
475,760,4,14
777,249,1,14
732,778,3,14
778,732,10,14
647,779,1,14
779,647,1,14
742,780,1,14
100,781,1,14
781,100,1,14
270,782,1,14
782,270,1,14
270,783,1,14
783,270,1,14
782,784,1,14
784,782,1,14
270,742,1,14
742,270,1,14
202,785,1,14
785,202,1,14
587,786,1,14
786,587,1,14
787,39,1,14
787,788,1,14
202,592,4,14
781,748,1,14
748,781,1,14
469,535,2,14
535,469,2,14
787,644,1,14
484,789,1,14
484,790,1,14
324,790,1,14
769,204,1,14
630,350,2,14
204,769,1,14
350,630,2,14
757,791,1,14
791,757,1,14
767,535,1,14
177,104,1,14
535,767,1,14
202,792,1,14
171,630,4,14
630,171,4,14
789,484,1,14
778,733,3,14
733,778,2,14
792,202,1,14
790,484,1,14
630,733,2,14
790,324,1,14
733,630,3,14
767,793,1,14
757,794,1,14
794,757,1,14
793,767,1,14
64,57,3,14
535,795,1,14
795,535,1,14
202,779,1,14
637,588,4,14
7,64,5,14
640,7,2,14
522,796,1,14
757,797,1,14
796,522,2,14
743,798,2,14
798,743,2,14
797,757,2,14
757,799,2,14
799,757,2,14
757,800,1,14
800,757,1,14
536,801,2,14
801,536,2,14
572,415,1,14
784,788,1,14
788,784,1,14
634,802,1,14
634,803,1,14
803,634,1,14
802,634,1,14
256,634,1,14
634,256,1,14
592,804,1,14
804,592,1,14
804,523,1,14
634,805,1,14
805,634,1,14
256,629,1,14
629,256,1,14
499,496,1,14
499,104,4,14
419,806,1,14
419,649,1,14
707,715,4,14
649,419,1,14
249,808,1,14
419,762,1,14
132,72,3,14
535,697,2,14
762,419,1,14
808,249,1,14
753,535,4,14
697,535,2,14
732,809,4,14
634,2,1,14
2,634,1,14
2,732,1,14
809,732,5,14
742,810,1,14
810,742,1,14
2,13,1,14
13,2,2,14
732,2,3,14
419,780,1,14
634,811,2,14
811,634,1,14
642,812,1,14
812,642,1,14
811,37,1,14
270,813,1,14
813,270,1,14
37,811,1,14
780,742,1,14
780,419,1,14
780,814,10,14
814,780,10,14
781,256,1,14
37,680,2,14
680,37,3,14
642,815,1,14
570,816,1,14
642,606,1,14
396,1,4,14
1,396,4,14
815,642,1,14
353,1,10,14
1,353,5,14
817,249,2,14
249,817,2,14
537,818,1,14
818,537,1,14
815,725,1,14
725,815,1,14
725,812,1,14
812,725,1,14
812,177,1,14
177,812,1,14
767,687,1,14
687,767,1,14
725,177,1,14
177,725,1,14
725,767,1,14
767,725,1,14
767,227,1,14
227,767,1,14
779,7,1,14
4,522,1,14
725,780,2,14
780,725,2,14
13,522,1,14
227,725,1,14
725,227,2,14
104,177,2,14
104,363,3,14
363,104,3,14
687,781,1,14
793,687,1,14
687,793,1,14
443,819,2,14
770,539,1,14
539,770,1,14
779,202,3,14
793,417,1,14
779,820,1,14
820,779,1,14
417,793,1,14
135,795,1,14
535,753,6,14
635,804,1,14
804,635,1,14
795,135,1,14
57,697,2,14
537,687,1,14
687,537,1,14
687,821,1,14
821,687,1,14
537,795,1,14
816,570,1,14
579,1,2,14
725,724,2,14
724,725,2,14
724,537,1,14
795,537,1,14
770,823,2,14
823,770,2,14
579,687,1,14
523,2,2,14
1,9,2,14
687,579,1,14
9,1,10,14
824,537,1,14
725,687,1,14
714,523,3,14
824,826,1,14
826,824,1,14
202,537,3,14
824,827,1,14
283,198,1,14
198,283,1,14
647,828,1,14
29,829,1,14
826,827,1,14
827,826,1,14
828,647,1,14
795,830,1,14
830,795,1,14
691,831,1,14
295,523,3,14
777,41,1,14
4,537,1,14
270,775,1,14
534,833,1,14
833,534,1,14
760,834,5,14
760,475,4,14
760,835,4,14
21,777,2,14
64,399,1,14
399,64,1,14
835,760,5,14
784,29,1,14
29,784,1,14
784,545,1,14
64,547,1,14
547,64,2,14
780,499,2,14
812,776,1,14
776,812,1,14
499,780,1,14
779,701,1,14
701,779,1,14
701,833,1,14
35,836,1,14
779,1,1,14
1,779,1,14
836,35,1,14
411,29,5,14
776,837,1,14
837,776,1,14
144,820,2,14
144,198,2,14
198,144,2,14
350,779,2,14
779,350,2,14
35,838,1,14
755,839,2,14
839,755,2,14
755,734,5,14
833,701,3,14
61,109,10,14
560,839,2,14
839,560,2,14
753,840,8,14
832,841,3,14
841,832,3,14
209,842,1,14
775,270,2,14
842,209,1,14
209,843,1,14
522,13,1,14
522,4,1,14
820,209,1,14
843,209,1,14
209,820,1,14
832,359,3,14
775,844,2,14
689,687,1,14
687,689,1,14
2,779,1,14
779,2,2,14
689,837,1,14
837,689,1,14
687,216,1,14
390,243,4,14
216,687,1,14
689,845,1,14
845,689,1,14
689,523,1,14
216,846,1,14
523,689,1,14
687,847,1,14
847,687,1,14
832,769,3,14
769,832,3,14
832,848,3,14
832,735,3,14
243,849,1,14
849,243,1,14
846,687,1,14
209,818,1,14
818,209,1,14
228,850,1,14
850,228,1,14
630,295,2,14
