u,i,label,ts
3,2306,2,56
3,1790,2,61
3,1523,2,55
3,63,2,55
3,937,2,55
3,632,2,60
3,2300,2,55
3,1175,2,62
3,752,2,54
3,2295,2,54
3,394,2,54
3,2291,2,54
3,1536,2,54
3,358,2,61
3,1339,2,54
3,748,2,79
3,1816,2,53
3,7,2,53
3,29,2,53
3,7336,2,53
3,1347,2,52
3,290,1,85
3,87,1,85
3,72,1,83
3,3328,1,79
3,720,1,79
3,650,1,79
3,1379,1,78
3,309,1,73
3,3275,1,70
3,1336,1,69
3,345,1,69
3,295,1,68
3,3260,1,68
3,1375,1,68
3,97,1,68
3,2903,1,66
3,7390,1,64
3,12,1,64
3,753,1,64
3,1853,1,64
3,1184,1,64
3,3221,1,64
3,1560,1,63
3,1358,1,63
3,7341,1,63
3,203,1,63
3,3198,1,63
3,976,1,63
3,1063,1,63
3,454,1,63
3,3203,1,63
3,3200,1,63
3,1367,1,63
3,433,1,63
3,2053,1,62
3,3181,1,62
3,288,1,62
3,2263,1,62
3,757,1,62
3,49,1,62
3,111,1,62
3,1843,1,62
3,2336,1,61
3,774,1,61
3,3132,1,61
3,1059,1,61
3,2332,1,61
3,2334,1,61
3,3154,1,61
3,691,1,61
3,2328,1,61
3,1550,1,60
3,1060,1,60
3,286,1,60
3,2331,1,60
3,205,1,60
3,7431,1,59
3,1459,1,59
3,2315,1,59
3,27,1,59
3,1837,1,58
3,135,1,58
3,1835,1,58
3,173,1,58
3,125,1,58
3,815,1,58
3,10,1,58
3,7432,1,58
3,1815,1,58
3,3127,1,58
3,1836,1,58
3,296,1,58
3,266,1,58
3,703,1,57
3,1456,1,57
3,7406,1,57
3,242,1,61
3,3105,1,57
3,2311,1,57
3,320,1,56
3,40,1,56
3,1129,1,56
3,1147,1,56
3,2308,1,56
3,955,1,56
3,755,1,56
3,5679,1,56
3,885,1,56
3,100,1,55
3,53,1,55
3,2298,1,54
3,3087,1,54
3,228,1,54
3,1274,1,54
3,227,1,54
3,1348,1,54
3,75,1,54
3,2285,1,54
3,883,1,54
3,8,1,54
3,199,1,54
3,2290,1,54
3,11,1,54
3,656,1,54
3,62,1,53
3,877,1,53
3,95,1,53
3,701,1,52
3,1524,1,52
3,1043,1,52
3,116,1,52
3,749,1,52
3,3049,1,52
3,876,1,48
3,172,-1,87
3,7604,-10,90
97,4,10,30
215,4,10,18
479,4,10,20
302,4,10,17
39,4,10,15
381,4,10,12
148,4,10,13
7603,4,9,40
40,4,9,18
312,4,9,15
31,4,8,12
131,4,8,13
859,4,7,15
437,4,7,14
23,4,7,10
37,4,7,14
136,4,6,48
25,4,6,44
9,4,6,69
777,4,6,14
1398,4,6,14
17,4,5,41
77,4,5,29
1445,4,5,16
1009,4,5,15
423,4,5,15
510,4,5,16
65,4,5,28
420,4,5,12
63,4,5,42
224,4,5,12
7582,4,5,12
16,4,5,12
311,4,5,10
562,4,5,9
223,4,5,10
1230,4,5,12
74,4,5,5
54,4,5,10
113,4,5,1
119,4,5,3
683,4,4,26
231,4,4,18
1239,4,4,14
72,4,4,22
567,4,4,13
508,4,4,13
139,4,4,13
466,4,4,14
534,4,4,13
1085,4,4,12
236,4,4,14
771,4,4,12
150,4,4,12
106,4,4,13
561,4,4,28
768,4,4,6
121,4,4,2
168,4,4,12
1270,4,3,7
159,4,3,47
177,4,3,39
1264,4,3,17
578,4,3,15
3774,4,3,14
1003,4,3,14
367,4,3,14
1107,4,3,13
661,4,3,14
274,4,3,22
654,4,3,13
910,4,3,14
1091,4,3,12
1401,4,3,9
84,4,3,15
531,4,3,10
237,4,3,6
270,4,3,12
45,4,3,11
501,4,3,4
710,4,3,7
91,4,3,2
583,4,2,16
1702,4,2,17
3356,4,2,85
95,4,2,50
22,4,2,48
21,4,2,45
11,4,2,35
47,4,2,30
156,4,2,29
733,4,2,19
356,4,2,15
1678,4,2,15
1010,4,2,15
7596,4,2,15
781,4,2,15
2017,4,2,15
2002,4,2,14
572,4,2,14
202,4,2,14
664,4,2,14
1636,4,2,14
181,4,2,13
326,4,2,13
341,4,2,13
538,4,2,13
88,4,2,14
1233,4,2,13
111,4,2,12
2492,4,2,12
536,4,2,13
1621,4,2,13
1415,4,2,12
323,4,2,12
1611,4,2,12
609,4,2,13
353,4,2,12
366,4,2,11
848,4,2,12
1602,4,2,10
365,4,2,10
249,4,2,9
419,4,2,9
841,4,2,9
468,4,2,9
193,4,2,8
917,4,2,13
250,4,2,8
99,4,2,2
1816,4,1,8
2103,4,1,6
2405,4,1,85
394,4,1,54
227,4,1,54
396,4,1,53
411,4,1,53
1054,4,1,53
807,4,1,48
178,4,1,46
67,4,1,46
1038,4,1,44
489,4,1,43
347,4,1,42
38,4,1,40
265,4,1,37
2201,4,1,37
361,4,1,34
1295,4,1,33
1737,4,1,30
1139,4,1,29
386,4,1,20
140,4,1,19
117,4,1,16
727,4,1,15
2001,4,1,15
449,4,1,14
1108,4,1,14
1642,4,1,13
1109,4,1,13
918,4,1,13
2511,4,1,13
570,4,1,13
716,4,1,13
313,4,1,13
718,4,1,12
1615,4,1,12
1218,4,1,12
1086,4,1,12
2485,4,1,12
109,4,1,12
7569,4,1,12
1088,4,1,12
535,4,1,12
2467,4,1,12
2468,4,1,12
2465,4,1,12
401,4,1,12
772,4,1,11
2454,4,1,11
773,4,1,11
711,4,1,11
7550,4,1,10
842,4,1,9
153,4,1,15
2442,4,1,9
840,4,1,8
2439,4,1,8
379,4,1,8
1908,4,1,8
512,4,1,8
251,4,1,8
1087,4,1,12
1909,4,1,6
446,4,1,5
532,4,1,5
1209,4,1,3
439,4,1,3
10,4,1,2
4,302,6,16
4,7552,6,10
4,168,6,39
4,77,5,18
4,423,5,21
4,381,5,15
4,63,5,42
4,150,5,12
4,311,5,20
4,23,5,6
4,148,5,15
4,562,5,13
4,45,5,14
4,131,5,13
4,501,5,13
4,40,5,10
4,91,5,10
4,54,5,10
4,119,5,10
4,312,5,3
4,626,4,15
4,136,4,47
4,31,4,43
4,17,4,41
4,683,4,26
4,74,4,24
4,479,4,20
4,39,4,16
4,1239,4,14
4,1109,4,13
4,510,4,16
4,777,4,14
4,65,4,28
4,508,4,13
4,534,4,13
4,420,4,12
4,7401,4,11
4,437,4,11
4,16,4,12
4,223,4,10
4,106,4,13
4,1230,4,12
4,37,4,12
4,1270,3,7
4,159,3,47
4,25,3,44
4,177,3,39
4,11,3,35
4,21,3,31
4,215,3,18
4,1678,3,18
4,1445,3,15
4,578,3,15
4,1009,3,15
4,572,3,50
4,202,3,14
4,97,3,30
4,1108,3,14
4,1107,3,13
4,1398,3,14
4,567,3,13
4,274,3,22
4,654,3,13
4,661,3,14
4,466,3,12
4,910,3,14
4,1091,3,14
4,1602,3,10
4,365,3,13
4,841,3,9
4,84,3,15
4,379,3,9
4,251,3,27
4,917,3,13
4,270,3,12
4,561,3,28
4,710,3,7
4,121,3,2
4,113,3,1
4,583,2,16
4,1702,2,17
4,95,2,50
4,1691,2,48
4,489,2,43
4,2201,2,41
4,361,2,34
4,47,2,30
4,9,2,25
4,386,2,20
4,140,2,19
4,7327,2,18
4,1264,2,17
4,356,2,15
4,2024,2,15
4,727,2,15
4,1010,2,15
4,781,2,15
4,2017,2,15
4,2002,2,14
4,3774,2,14
4,664,2,14
4,1003,2,14
4,367,2,14
4,181,2,13
4,1634,2,13
4,326,2,13
4,538,2,14
4,88,2,14
4,1233,2,13
4,72,2,22
4,1615,2,12
4,536,2,13
4,1621,2,13
4,1415,2,12
4,323,2,12
4,1611,2,12
4,1088,2,12
4,609,2,13
4,1085,2,11
4,236,2,11
4,145,2,11
4,366,2,11
4,771,2,11
4,711,2,14
4,380,2,10
4,153,2,15
4,419,2,9
4,468,2,9
4,193,2,8
4,237,2,6
4,250,2,8
4,768,2,6
4,439,2,3
4,99,2,1
4,1816,1,8
4,2103,1,6
4,3356,1,85
4,2405,1,85
4,227,1,54
4,396,1,53
4,411,1,53
4,1054,1,53
4,807,1,48
4,2997,1,47
4,178,1,46
4,67,1,46
4,1038,1,44
4,521,1,43
4,347,1,42
4,1322,1,39
4,265,1,37
4,2868,1,35
4,1025,1,31
4,1295,1,30
4,1737,1,30
4,1139,1,29
4,156,1,29
4,35,1,28
4,2740,1,20
4,733,1,19
4,26,1,17
4,2709,1,17
4,117,1,16
4,859,1,15
4,2001,1,15
4,1636,1,14
4,1642,1,13
4,918,1,13
4,2511,1,13
4,341,1,13
4,570,1,13
4,716,1,13
4,313,1,13
4,718,1,12
4,111,1,12
4,2492,1,12
4,1218,1,12
4,1086,1,12
4,2485,1,12
4,109,1,12
4,139,1,12
4,535,1,12
4,2467,1,12
4,2468,1,12
4,2465,1,12
4,401,1,12
4,353,1,12
4,224,1,11
4,772,1,11
4,2454,1,11
4,848,1,11
4,773,1,11
4,842,1,9
4,249,1,9
4,2442,1,9
4,7550,1,9
4,840,1,8
4,2439,1,8
4,1908,1,8
4,512,1,8
4,531,1,7
4,1087,1,12
4,1909,1,6
4,446,1,5
4,532,1,5
4,1209,1,3
4,10,1,2
4,231,-1,18
4,7589,-1,13
4,7569,-1,12
4,7582,-1,12
4,211,-5,45
4,7596,-10,15
603,5,10,86
191,5,10,82
11,5,10,72
68,5,10,75
67,5,10,75
248,5,10,73
372,5,10,67
42,5,9,77
13,5,8,104
19,5,8,72
53,5,8,82
163,5,7,98
433,5,7,77
31,5,6,97
43,5,6,78
557,5,6,67
49,5,6,80
58,5,5,95
435,5,5,78
32,5,5,80
6,5,5,78
158,5,5,97
982,5,5,73
100,5,5,71
97,5,5,70
7380,5,4,74
24,5,4,76
291,5,4,85
1372,5,4,70
818,5,4,71
103,5,4,81
335,5,4,67
1192,5,4,67
174,5,4,69
893,5,4,68
59,5,4,98
12,5,4,81
81,5,4,66
904,5,3,105
349,5,3,98
36,5,3,97
29,5,3,80
85,5,3,95
33,5,3,77
61,5,3,75
826,5,3,73
122,5,3,74
242,5,3,71
197,5,3,71
1872,5,3,71
391,5,3,78
1068,5,3,68
88,5,3,80
115,5,3,67
7591,5,2,96
96,5,2,89
125,5,2,100
82,5,2,98
92,5,2,83
178,5,2,81
250,5,2,94
3307,5,2,80
3206,5,2,79
26,5,2,75
434,5,2,75
118,5,2,78
597,5,2,72
309,5,2,77
135,5,2,70
684,5,2,69
288,5,2,73
1375,5,2,68
801,5,2,68
1373,5,2,65
110,5,2,98
7126,5,1,96
222,5,1,96
1535,5,1,96
528,5,1,96
198,5,1,94
460,5,1,82
238,5,1,82
3336,5,1,81
602,5,1,80
47,5,1,80
154,5,1,80
641,5,1,79
2395,5,1,79
22,5,1,79
599,5,1,79
30,5,1,79
245,5,1,79
120,5,1,78
1819,5,1,78
3309,5,1,78
310,5,1,77
8,5,1,77
774,5,1,77
695,5,1,77
1156,5,1,77
280,5,1,77
27,5,1,77
1909,5,1,77
3009,5,1,74
462,5,1,74
146,5,1,73
2386,5,1,72
484,5,1,72
2354,5,1,72
1194,5,1,71
2333,5,1,71
825,5,1,71
1065,5,1,71
292,5,1,71
1378,5,1,70
136,5,1,70
93,5,1,69
1868,5,1,69
336,5,1,69
216,5,1,68
3254,5,1,68
1854,5,1,68
1376,5,1,68
172,5,1,67
692,5,1,67
7444,5,1,67
1859,5,1,66
1832,5,1,66
890,5,1,66
3236,5,1,66
7341,5,1,65
988,5,1,65
156,5,1,65
2363,5,1,65
3231,5,1,65
2320,5,1,65
706,5,1,64
1491,5,1,64
2335,5,1,64
141,5,1,98
395,5,1,64
203,5,1,64
289,5,1,66
7531,5,-10,86
5,67,8,75
5,19,8,79
5,8,8,67
5,46,7,73
5,13,7,73
5,248,7,73
5,6,6,77
5,31,6,79
5,53,6,81
5,32,5,80
5,435,5,78
5,191,5,85
5,100,5,71
5,242,5,80
5,68,5,69
5,163,5,78
5,335,5,70
5,174,5,73
5,42,5,77
5,433,5,64
5,59,4,98
5,36,4,98
5,58,4,86
5,982,4,72
5,49,4,80
5,43,4,78
5,291,4,85
5,818,4,71
5,557,4,67
5,81,4,66
5,85,3,95
5,24,3,76
5,61,3,76
5,158,3,92
5,826,3,80
5,122,3,74
5,1872,3,71
5,391,3,78
5,1068,3,68
5,88,3,79
5,893,3,68
5,115,3,67
5,12,3,81
5,47,2,93
5,96,2,89
5,250,2,94
5,29,2,80
5,641,2,79
5,26,2,75
5,434,2,75
5,118,2,78
5,309,2,77
5,1372,2,70
5,135,2,70
5,288,2,84
5,1375,2,68
5,262,2,67
5,1192,2,67
5,1373,2,65
5,1535,1,96
5,198,1,94
5,125,1,84
5,82,1,83
5,92,1,83
5,460,1,82
5,238,1,82
5,178,1,81
5,3336,1,81
5,602,1,80
5,3307,1,80
5,154,1,80
5,2395,1,79
5,599,1,79
5,3206,1,79
5,245,1,79
5,120,1,78
5,1819,1,78
5,3309,1,78
5,310,1,77
5,774,1,77
5,695,1,77
5,1156,1,77
5,280,1,77
5,27,1,77
5,1909,1,77
5,33,1,77
5,3009,1,74
5,462,1,74
5,146,1,73
5,2386,1,72
5,597,1,72
5,2360,1,72
5,2354,1,72
5,1194,1,71
5,2333,1,71
5,825,1,71
5,1065,1,71
5,1378,1,70
5,136,1,70
5,97,1,70
5,93,1,69
5,1868,1,69
5,684,1,69
5,336,1,69
5,216,1,68
5,1854,1,68
5,1376,1,68
5,801,1,68
5,103,1,67
5,692,1,67
5,7444,1,67
5,1859,1,66
5,1832,1,66
5,1359,1,66
5,890,1,66
5,3236,1,66
5,7341,1,65
5,988,1,65
5,2363,1,65
5,3231,1,65
5,979,1,65
5,706,1,64
5,156,1,64
5,1491,1,64
5,2335,1,64
5,395,1,64
5,203,1,64
5,289,1,64
5,7568,-1,90
5,1551,-1,83
5,1176,-1,82
5,2397,-1,79
5,7559,-5,87
5,2408,-8,91
5,7578,-10,99
5,7591,-10,99
5,416,-10,98
5,7503,-10,98
5,7480,-10,98
5,2336,-10,98
5,7479,-10,98
5,7510,-10,98
5,7532,-10,98
5,7522,-10,98
5,7523,-10,98
5,338,-10,98
5,7544,-10,98
5,11,-10,88
5,7406,-10,87
5,7447,-10,98
5,7521,-10,86
5,7477,-10,83
5,384,-10,81
5,7575,-10,81
5,255,-10,81
5,7550,-10,81
5,3516,-10,80
5,7423,-10,80
5,7485,-10,79
5,759,-10,79
5,946,-10,79
5,7585,-10,79
5,7563,-10,79
5,3133,-10,78
5,7433,-10,78
5,7516,-10,78
5,7380,-10,77
5,197,-10,80
5,7457,-10,68
5,3254,-10,80
5,314,-10,66
5,7514,-10,84
3305,6,10,77
524,6,10,58
36,6,10,98
112,6,9,58
56,6,9,83
31,6,8,92
100,6,8,69
227,6,8,77
177,6,8,60
809,6,7,61
92,6,7,59
32,6,7,79
19,6,6,98
1057,6,6,57
1541,6,6,82
394,6,6,57
11,6,6,82
207,6,5,80
12,6,5,77
49,6,5,108
59,6,5,73
1371,6,5,67
1571,6,5,68
1185,6,5,68
208,6,5,69
90,6,5,59
25,6,5,66
1566,6,4,65
557,6,4,65
810,6,4,61
198,6,4,57
75,6,4,58
29,6,4,55
287,6,4,58
1350,6,4,59
734,6,4,21
15,6,3,106
1380,6,3,76
185,6,3,75
549,6,3,74
266,6,3,83
214,6,3,75
526,6,3,69
1064,6,3,64
8,6,3,61
431,6,3,61
701,6,3,61
33,6,3,61
1361,6,3,60
305,6,3,59
1546,6,3,64
95,6,3,65
27,6,3,60
1461,6,2,16
458,6,2,101
826,6,2,89
1374,6,2,82
7420,6,2,72
2376,6,2,71
7444,6,2,67
168,6,2,64
3222,6,2,64
190,6,2,63
754,6,2,62
3158,6,2,61
2326,6,2,60
728,6,2,61
278,6,2,57
1542,6,2,63
1830,6,2,59
7,6,2,57
124,6,2,56
24,6,2,55
280,6,2,60
20,6,2,19
7415,6,1,15
295,6,1,107
104,6,1,106
245,6,1,99
1157,6,1,87
47,6,1,84
150,6,1,79
123,6,1,77
2352,6,1,77
330,6,1,76
163,6,1,75
2384,6,1,73
2371,6,1,71
306,6,1,70
706,6,1,70
1578,6,1,69
115,6,1,64
3176,6,1,63
632,6,1,62
815,6,1,62
7390,6,1,61
3155,6,1,61
818,6,1,61
1254,6,1,61
1555,6,1,61
1179,6,1,60
1055,6,1,59
7554,6,1,59
106,6,1,59
116,6,1,58
107,6,1,58
522,6,1,58
1152,6,1,58
244,6,1,57
3112,6,1,57
492,6,1,56
331,6,1,56
85,6,1,56
1056,6,1,56
3096,6,1,55
3066,6,1,55
188,6,1,55
53,6,1,55
3092,6,1,55
16,6,1,55
750,6,1,54
1346,6,1,54
203,6,1,54
545,6,1,54
149,6,1,54
2292,6,1,54
113,6,1,54
117,6,1,54
44,6,1,53
519,6,1,53
1776,6,1,50
40,6,1,50
7528,6,1,49
30,6,1,49
133,6,1,30
1450,6,1,15
408,6,1,15
6,138,10,59
6,56,9,66
6,31,8,92
6,1069,7,77
6,809,7,61
6,112,7,59
6,227,7,77
6,19,6,98
6,1057,6,57
6,394,6,56
6,36,6,98
6,32,6,77
6,1395,5,108
6,1371,5,76
6,41,5,49
6,59,4,74
6,1546,4,80
6,198,4,57
6,75,4,58
6,524,4,57
6,287,4,61
6,1350,4,65
6,734,4,21
6,207,3,79
6,1571,3,66
6,1185,3,65
6,1566,3,65
6,208,3,69
6,8,3,61
6,95,3,65
6,11,3,63
6,25,3,70
6,92,3,54
6,27,3,60
6,549,2,74
6,49,2,108
6,306,2,82
6,7444,2,67
6,168,2,64
6,1064,2,64
6,557,2,65
6,431,2,61
6,162,2,60
6,2326,2,60
6,100,2,59
6,278,2,57
6,1542,2,63
6,728,2,61
6,7,2,57
6,1541,2,64
6,24,2,54
6,113,2,54
6,280,2,60
6,330,2,76
6,20,2,19
6,1461,1,16
6,7415,1,15
6,295,1,107
6,458,1,100
6,185,1,100
6,47,1,93
6,826,1,89
6,3365,1,89
6,1157,1,87
6,1374,1,82
6,150,1,79
6,1865,1,79
6,12,1,77
6,123,1,77
6,2352,1,76
6,3305,1,76
6,163,1,75
6,266,1,74
6,1380,1,74
6,2384,1,74
6,214,1,71
6,7420,1,71
6,2371,1,71
6,638,1,71
6,706,1,70
6,526,1,69
6,3229,1,65
6,1560,1,64
6,115,1,64
6,3222,1,64
6,3192,1,64
6,3176,1,63
6,190,1,62
6,754,1,62
6,815,1,62
6,810,1,61
6,3155,1,61
6,818,1,61
6,7390,1,61
6,1254,1,61
6,3158,1,61
6,1555,1,61
6,1179,1,60
6,1178,1,60
6,1361,1,60
6,701,1,60
6,1055,1,59
6,305,1,59
6,106,1,59
6,116,1,58
6,107,1,58
6,522,1,58
6,1152,1,58
6,1830,1,59
6,244,1,57
6,3112,1,57
6,492,1,56
6,331,1,56
6,85,1,56
6,124,1,56
6,1056,1,56
6,43,1,55
6,3096,1,55
6,3066,1,55
6,53,1,55
6,3092,1,55
6,7551,1,55
6,16,1,55
6,1346,1,54
6,203,1,54
6,545,1,54
6,149,1,54
6,2292,1,54
6,117,1,54
6,44,1,53
6,519,1,53
6,1776,1,50
6,642,1,50
6,40,1,50
6,30,1,49
6,7528,1,49
6,133,1,30
6,39,1,21
6,1450,1,15
6,408,1,15
6,177,-2,87
6,7552,-10,86
6,7604,-10,62
6,90,-10,60
6,7554,-10,61
6,7587,-10,15
174,7,10,72
30,7,10,64
36,7,10,56
7517,7,10,49
7536,7,10,49
142,7,10,54
1151,7,10,62
429,7,9,79
95,7,8,90
266,7,8,64
956,7,7,43
638,7,7,47
31,7,6,97
203,7,6,61
757,7,5,71
5342,7,5,62
391,7,5,62
1178,7,5,57
492,7,5,65
640,7,5,55
75,7,5,52
2211,7,5,39
11,7,5,71
370,7,5,41
25,7,4,79
111,7,4,108
124,7,4,54
809,7,4,59
8,7,4,61
484,7,4,53
190,7,4,99
98,7,4,62
58,7,3,100
96,7,3,99
173,7,3,90
26,7,3,88
27,7,3,59
1346,7,3,56
172,7,3,53
5679,7,3,53
877,7,3,53
696,7,3,55
549,7,3,59
113,7,3,51
878,7,3,48
100,7,3,73
801,7,3,56
1782,7,3,46
47,7,3,43
156,7,3,59
1036,7,3,68
51,7,3,47
197,7,3,51
1768,7,3,76
1310,7,3,47
191,7,2,105
417,7,2,100
1064,7,2,92
2336,7,2,92
666,7,2,81
87,7,2,89
980,7,2,73
645,7,2,62
371,7,2,59
7562,7,2,57
1171,7,2,59
110,7,2,55
752,7,2,55
123,7,2,52
1152,7,2,61
684,7,2,51
750,7,2,54
879,7,2,48
2981,7,2,47
13,7,2,73
161,7,2,45
946,7,2,54
356,7,2,44
506,7,2,55
318,7,2,44
21,7,2,43
1325,7,2,39
216,7,2,39
2922,7,2,39
24,7,2,52
1309,7,2,44
686,7,2,37
1287,7,2,41
1495,7,2,38
2192,7,2,36
2866,7,2,34
497,7,1,99
1180,7,1,98
2361,7,1,92
3378,7,1,91
345,7,1,90
85,7,1,79
1057,7,1,75
2381,7,1,75
7585,7,1,73
1185,7,1,71
19,7,1,70
1574,7,1,68
614,7,1,67
289,7,1,66
6369,7,1,65
115,7,1,64
253,7,1,64
70,7,1,61
1059,7,1,61
6014,7,1,61
3145,7,1,60
1360,7,1,60
296,7,1,59
1649,7,1,56
621,7,1,55
3002,7,1,55
2302,7,1,55
2301,7,1,55
179,7,1,55
165,7,1,54
1348,7,1,53
150,7,1,52
768,7,1,52
748,7,1,52
523,7,1,52
40,7,1,52
882,7,1,51
221,7,1,51
7595,7,1,62
7590,7,1,50
214,7,1,50
699,7,1,50
7528,7,1,49
3019,7,1,49
1046,7,1,48
7501,7,1,48
3011,7,1,48
62,7,1,48
1162,7,1,47
154,7,1,47
204,7,1,47
42,7,1,47
1516,7,1,46
743,7,1,46
2987,7,1,46
1153,7,1,46
1033,7,1,46
7588,7,1,45
306,7,1,44
1784,7,1,44
83,7,1,43
362,7,1,43
146,7,1,42
1282,7,1,42
1308,7,1,41
7442,7,1,41
43,7,1,100
65,7,1,40
319,7,1,40
1757,7,1,40
348,7,1,39
117,7,1,39
2210,7,1,39
2923,7,1,39
2209,7,1,39
483,7,1,39
7565,7,1,38
7600,7,1,48
272,7,1,38
29,7,1,38
52,7,1,37
452,7,1,37
1147,7,1,37
1760,7,1,37
637,7,1,37
2869,7,1,36
2889,7,1,36
22,7,1,36
687,7,1,36
7566,7,1,36
2142,7,1,35
1731,7,1,34
2358,7,-1,64
321,7,-2,90
2408,7,-10,90
7602,7,-10,70
7601,7,-10,70
7599,7,-10,70
7598,7,-10,70
7604,7,-10,70
7594,7,-10,56
7,34,8,89
7,36,8,60
7,370,8,67
7,30,7,91
7,638,7,52
7,429,6,72
7,956,6,55
7,1151,6,60
7,640,5,55
7,145,5,49
7,266,5,49
7,203,5,61
7,85,5,103
7,75,5,52
7,1178,4,58
7,25,4,79
7,492,4,65
7,111,4,108
7,1153,4,59
7,190,4,56
7,1499,4,52
7,95,3,90
7,5342,3,79
7,757,3,67
7,174,3,66
7,330,3,62
7,26,3,88
7,27,3,59
7,1346,3,56
7,31,3,56
7,877,3,53
7,124,3,54
7,809,3,53
7,878,3,48
7,100,3,73
7,801,3,56
7,1782,3,46
7,47,3,43
7,1036,3,68
7,51,3,55
7,197,3,51
7,7565,3,48
7,98,3,41
7,1768,3,76
7,1310,3,47
7,417,2,100
7,1064,2,107
7,96,2,91
7,645,2,62
7,70,2,61
7,391,2,62
7,371,2,59
7,7562,2,57
7,2307,2,56
7,1171,2,59
7,752,2,55
7,5679,2,52
7,1152,2,61
7,882,2,79
7,750,2,54
7,696,2,49
7,8,2,48
7,879,2,48
7,113,2,51
7,161,2,45
7,946,2,54
7,506,2,55
7,21,2,43
7,1308,2,41
7,156,2,59
7,2211,2,39
7,484,2,53
7,24,2,52
7,1309,2,44
7,1287,2,41
7,1495,2,38
7,2192,2,36
7,191,1,105
7,497,1,99
7,2361,1,92
7,3378,1,91
7,345,1,90
7,3351,1,85
7,650,1,79
7,1057,1,75
7,2381,1,75
7,980,1,73
7,1185,1,71
7,19,1,70
7,1574,1,68
7,596,1,67
7,289,1,66
7,6369,1,65
7,115,1,64
7,253,1,64
7,3177,1,63
7,1059,1,61
7,810,1,61
7,3145,1,60
7,1360,1,60
7,296,1,59
7,748,1,59
7,1649,1,56
7,621,1,55
7,3002,1,55
7,2302,1,55
7,2301,1,55
7,179,1,55
7,110,1,55
7,1348,1,53
7,150,1,52
7,768,1,52
7,523,1,52
7,40,1,52
7,123,1,52
7,3052,1,52
7,684,1,51
7,221,1,51
7,214,1,50
7,1522,1,50
7,699,1,50
7,3019,1,49
7,549,1,49
7,1046,1,48
7,3011,1,48
7,1162,1,47
7,154,1,47
7,204,1,47
7,42,1,47
7,1516,1,46
7,743,1,46
7,2987,1,46
7,1033,1,46
7,2981,1,46
7,41,1,45
7,13,1,45
7,306,1,44
7,1784,1,44
7,356,1,44
7,83,1,43
7,362,1,43
7,146,1,42
7,1282,1,42
7,318,1,41
7,796,1,40
7,407,1,40
7,319,1,40
7,1757,1,40
7,1317,1,39
7,1325,1,39
7,348,1,39
7,117,1,39
7,2210,1,39
7,2923,1,39
7,2209,1,39
7,483,1,39
7,2922,1,39
7,29,1,38
7,52,1,37
7,452,1,37
7,1147,1,37
7,637,1,37
7,2869,1,37
7,2889,1,36
7,22,1,36
7,687,1,36
7,2142,1,35
7,2866,1,34
7,1731,1,34
7,7540,-1,52
7,2408,-2,90
7,7425,-2,39
7,7591,-3,99
7,7501,-3,48
7,536,-4,73
7,43,-4,58
7,7554,-5,61
7,7528,-5,50
7,7588,-5,56
7,7442,-6,42
7,7568,-8,91
7,7516,-8,78
7,11,-8,89
7,7567,-9,80
7,7585,-9,79
7,7595,-9,64
7,7504,-9,42
7,7398,-10,90
7,7507,-10,79
7,7558,-10,79
7,7604,-10,70
7,177,-10,68
7,7602,-10,62
7,244,-10,86
7,7574,-10,59
7,7594,-10,56
7,7586,-10,51
7,7590,-10,50
7,7484,-10,48
7,7513,-10,48
7,7506,-10,48
7,7417,-10,48
7,7505,-10,48
7,7483,-10,48
7,7535,-10,48
7,142,-10,65
7,7600,-10,97
7,7566,-10,38
7,1760,-10,90
7604,8,10,62
36,8,10,65
265,8,10,42
500,8,9,54
7390,8,8,61
177,8,8,58
7595,8,7,61
396,8,6,66
1518,8,6,49
7380,8,5,71
30,8,5,66
600,8,5,63
1836,8,5,59
227,8,5,55
554,8,5,48
1322,8,5,48
1578,8,4,72
5342,8,4,61
2330,8,4,60
1343,8,4,57
701,8,4,53
25,8,4,61
521,8,4,43
62,8,4,50
26,8,4,68
43,8,4,69
100,8,3,71
19,8,3,70
892,8,3,67
1566,8,3,66
7578,8,3,70
391,8,3,70
2333,8,3,64
1361,8,3,60
174,8,3,60
288,8,3,66
333,8,3,57
287,8,3,57
13,8,3,54
32,8,3,49
3018,8,3,49
133,8,3,46
318,8,3,69
487,8,3,43
51,8,3,41
522,8,3,53
306,8,3,45
2336,8,2,118
645,8,2,71
308,8,2,66
7515,8,2,66
3159,8,2,62
3131,8,2,59
362,8,2,57
3116,8,2,57
10,8,2,65
1178,8,2,57
237,8,2,53
523,8,2,50
95,8,2,58
596,8,2,50
937,8,2,50
451,8,2,49
962,8,2,54
2253,8,2,48
29,8,2,49
2921,8,2,46
1159,8,2,63
136,8,2,45
1033,8,2,44
807,8,2,44
205,8,2,47
484,8,2,58
52,8,2,43
21,8,2,42
201,8,2,41
869,8,2,42
157,8,2,50
3028,8,2,50
336,8,1,69
981,8,1,69
1571,8,1,67
694,8,1,66
877,8,1,65
356,8,1,62
1556,8,1,62
754,8,1,61
6014,8,1,61
458,8,1,61
1415,8,1,60
123,8,1,59
641,8,1,59
1459,8,1,57
885,8,1,56
748,8,1,55
154,8,1,54
112,8,1,54
846,8,1,50
549,8,1,49
696,8,1,48
1788,8,1,48
142,8,1,48
1041,8,1,46
106,8,1,46
1038,8,1,45
66,8,1,44
1254,8,1,44
